image_id,file_name,description,objects
9757,img_9757.png,a medium blue triangle is above a big blue square | a medium blue triangle is above a big yellow triangle,"[{""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 45, ""y"": 53, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""big"", ""x"": 39, ""y"": 142, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 48, ""y"": 140, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""big"", ""x"": 158, ""y"": 85, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 105, ""y"": 152, ""pixel_size"": 45}]"
9758,img_9758.png,a big red square is above a small yellow square | a big red square is above a medium yellow triangle,"[{""shape"": ""square"", ""color"": ""red"", ""size"": ""big"", ""x"": 150, ""y"": 16, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 44, ""y"": 172, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 21, ""y"": 172, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""big"", ""x"": 112, ""y"": 128, ""pixel_size"": 65}]"
9759,img_9759.png,a small yellow circle is above a small green circle | a small yellow circle is above a big red circle,"[{""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 118, ""y"": 16, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""small"", ""x"": 33, ""y"": 109, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""big"", ""x"": 121, ""y"": 50, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""small"", ""x"": 21, ""y"": 182, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 182, ""y"": 27, ""pixel_size"": 45}]"
9760,img_9760.png,a big black square is overlapping a big yellow square | a big black square is below a small red circle,"[{""shape"": ""square"", ""color"": ""black"", ""size"": ""big"", ""x"": 93, ""y"": 76, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 72, ""y"": 76, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""small"", ""x"": 92, ""y"": 26, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 86, ""y"": 31, ""pixel_size"": 45}]"
9761,img_9761.png,a big green circle is left of a small black circle | a big green circle is above a small black square,"[{""shape"": ""circle"", ""color"": ""green"", ""size"": ""big"", ""x"": 102, ""y"": 91, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""black"", ""size"": ""small"", ""x"": 176, ""y"": 58, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""small"", ""x"": 103, ""y"": 161, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""medium"", ""x"": 153, ""y"": 97, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""big"", ""x"": 154, ""y"": 158, ""pixel_size"": 65}]"
9762,img_9762.png,a big red square is left of a small red circle | a big red square is below a small yellow square,"[{""shape"": ""square"", ""color"": ""red"", ""size"": ""big"", ""x"": 106, ""y"": 162, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""small"", ""x"": 211, ""y"": 107, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 134, ""y"": 27, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""small"", ""x"": 118, ""y"": 199, ""pixel_size"": 25}]"
9763,img_9763.png,a big yellow circle is overlapping a small red circle | a big yellow circle is above a small red circle,"[{""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 143, ""y"": 14, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""small"", ""x"": 134, ""y"": 41, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""small"", ""x"": 114, ""y"": 193, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 48, ""y"": 87, ""pixel_size"": 45}]"
9764,img_9764.png,a medium red triangle is right of a big black circle | a medium red triangle is below a small red circle,"[{""shape"": ""triangle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 187, ""y"": 80, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""black"", ""size"": ""big"", ""x"": 48, ""y"": 28, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""small"", ""x"": 190, ""y"": 15, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 89, ""y"": 67, ""pixel_size"": 25}]"
9765,img_9765.png,a small green circle is right of a small green triangle | a small green circle is overlapping a medium black circle,"[{""shape"": ""circle"", ""color"": ""green"", ""size"": ""small"", ""x"": 155, ""y"": 74, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""small"", ""x"": 80, ""y"": 84, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 117, ""y"": 85, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 208, ""y"": 6, ""pixel_size"": 25}]"
9766,img_9766.png,a big black circle is below a big blue circle | a big black circle is below a big black circle,"[{""shape"": ""circle"", ""color"": ""black"", ""size"": ""big"", ""x"": 61, ""y"": 139, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 65, ""y"": 49, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""black"", ""size"": ""big"", ""x"": 143, ""y"": 6, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 72, ""y"": 58, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 94, ""y"": 89, ""pixel_size"": 65}]"
9767,img_9767.png,a big green square is below a medium black circle | a big green square is below a medium blue triangle,"[{""shape"": ""square"", ""color"": ""green"", ""size"": ""big"", ""x"": 31, ""y"": 156, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 169, ""y"": 9, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 77, ""y"": 26, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 120, ""y"": 23, ""pixel_size"": 65}]"
9768,img_9768.png,a small blue circle is left of a medium blue triangle | a small blue circle is below a big blue square,"[{""shape"": ""circle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 87, ""y"": 119, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 178, ""y"": 40, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""big"", ""x"": 60, ""y"": 11, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 172, ""y"": 154, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 127, ""y"": 30, ""pixel_size"": 25}]"
9769,img_9769.png,a big red square is overlapping a medium red circle | a big red square is overlapping a big red square,"[{""shape"": ""square"", ""color"": ""red"", ""size"": ""big"", ""x"": 95, ""y"": 50, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 131, ""y"": 105, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""big"", ""x"": 39, ""y"": 40, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""big"", ""x"": 162, ""y"": 37, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 85, ""y"": 103, ""pixel_size"": 45}]"
9770,img_9770.png,a big black square is above a small blue triangle | a big black square is above a medium blue circle,"[{""shape"": ""square"", ""color"": ""black"", ""size"": ""big"", ""x"": 88, ""y"": 5, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 157, ""y"": 95, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 176, ""y"": 159, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 150, ""y"": 122, ""pixel_size"": 45}]"
9771,img_9771.png,a small yellow circle is below a small black square | a small yellow circle is above a medium blue circle,"[{""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 162, ""y"": 87, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""small"", ""x"": 210, ""y"": 12, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 148, ""y"": 153, ""pixel_size"": 45}]"
9772,img_9772.png,a medium red square is left of a big green square | a medium red square is left of a small yellow triangle,"[{""shape"": ""square"", ""color"": ""red"", ""size"": ""medium"", ""x"": 51, ""y"": 147, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""big"", ""x"": 165, ""y"": 125, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 190, ""y"": 204, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""medium"", ""x"": 134, ""y"": 124, ""pixel_size"": 45}]"
9773,img_9773.png,a big green square is above a medium red triangle | a big green square is above a small yellow circle,"[{""shape"": ""square"", ""color"": ""green"", ""size"": ""big"", ""x"": 92, ""y"": 46, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 115, ""y"": 147, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 48, ""y"": 162, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""big"", ""x"": 122, ""y"": 136, ""pixel_size"": 65}]"
9774,img_9774.png,a medium red triangle is below a small red triangle | a medium red triangle is left of a small green square,"[{""shape"": ""triangle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 50, ""y"": 170, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""small"", ""x"": 97, ""y"": 44, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""small"", ""x"": 197, ""y"": 54, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 109, ""y"": 158, ""pixel_size"": 65}]"
9775,img_9775.png,a big blue square is overlapping a medium red square | a big blue square is overlapping a big black square,"[{""shape"": ""square"", ""color"": ""blue"", ""size"": ""big"", ""x"": 142, ""y"": 70, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""medium"", ""x"": 126, ""y"": 67, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""big"", ""x"": 144, ""y"": 32, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 143, ""y"": 118, ""pixel_size"": 45}]"
9776,img_9776.png,a small black triangle is below a small black triangle | a small black triangle is overlapping a big red circle,"[{""shape"": ""triangle"", ""color"": ""black"", ""size"": ""small"", ""x"": 143, ""y"": 102, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""small"", ""x"": 165, ""y"": 68, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""big"", ""x"": 94, ""y"": 103, ""pixel_size"": 65}]"
9777,img_9777.png,a medium red circle is left of a medium yellow square | a medium red circle is left of a medium blue square,"[{""shape"": ""circle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 33, ""y"": 93, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 184, ""y"": 10, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 107, ""y"": 119, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""big"", ""x"": 58, ""y"": 104, ""pixel_size"": 65}]"
9778,img_9778.png,a medium blue circle is below a big blue triangle | a medium blue circle is left of a big green square,"[{""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 34, ""y"": 182, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 77, ""y"": 11, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""big"", ""x"": 111, ""y"": 138, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""small"", ""x"": 53, ""y"": 48, ""pixel_size"": 25}]"
9779,img_9779.png,a small red square is left of a small red square | a small red square is overlapping a small black triangle,"[{""shape"": ""square"", ""color"": ""red"", ""size"": ""small"", ""x"": 71, ""y"": 50, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""small"", ""x"": 127, ""y"": 89, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""small"", ""x"": 54, ""y"": 34, ""pixel_size"": 25}]"
9780,img_9780.png,a small yellow square is left of a big blue triangle | a small yellow square is left of a small green circle,"[{""shape"": ""square"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 80, ""y"": 187, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 125, ""y"": 115, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""small"", ""x"": 193, ""y"": 207, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""black"", ""size"": ""small"", ""x"": 33, ""y"": 71, ""pixel_size"": 25}]"
9781,img_9781.png,a big green square is below a small yellow circle | a big green square is below a medium red circle,"[{""shape"": ""square"", ""color"": ""green"", ""size"": ""big"", ""x"": 67, ""y"": 121, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 130, ""y"": 89, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 53, ""y"": 36, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""small"", ""x"": 24, ""y"": 186, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 164, ""y"": 34, ""pixel_size"": 45}]"
9782,img_9782.png,a big green triangle is overlapping a medium green circle | a big green triangle is left of a big blue square,"[{""shape"": ""triangle"", ""color"": ""green"", ""size"": ""big"", ""x"": 22, ""y"": 77, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""medium"", ""x"": 72, ""y"": 34, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""big"", ""x"": 119, ""y"": 148, ""pixel_size"": 65}]"
9783,img_9783.png,a medium blue square is above a medium blue circle | a medium blue square is overlapping a medium blue circle,"[{""shape"": ""square"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 134, ""y"": 1, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 105, ""y"": 77, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 130, ""y"": 21, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""small"", ""x"": 105, ""y"": 16, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""big"", ""x"": 134, ""y"": 104, ""pixel_size"": 65}]"
9784,img_9784.png,a medium blue circle is below a big black square | a medium blue circle is below a small black triangle,"[{""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 178, ""y"": 179, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""big"", ""x"": 126, ""y"": 76, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""small"", ""x"": 125, ""y"": 96, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""medium"", ""x"": 159, ""y"": 19, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 191, ""y"": 79, ""pixel_size"": 45}]"
9785,img_9785.png,a medium yellow triangle is above a medium green triangle | a medium yellow triangle is above a medium red square,"[{""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 95, ""y"": 30, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""medium"", ""x"": 137, ""y"": 162, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""medium"", ""x"": 129, ""y"": 188, ""pixel_size"": 45}]"
9786,img_9786.png,a medium red circle is overlapping a medium blue circle | a medium red circle is below a small blue circle,"[{""shape"": ""circle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 144, ""y"": 155, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 132, ""y"": 168, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 26, ""y"": 31, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 54, ""y"": 84, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 108, ""y"": 33, ""pixel_size"": 45}]"
9787,img_9787.png,a small black circle is below a big yellow circle | a small black circle is below a medium red circle,"[{""shape"": ""circle"", ""color"": ""black"", ""size"": ""small"", ""x"": 200, ""y"": 179, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 99, ""y"": 46, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 37, ""y"": 0, ""pixel_size"": 45}]"
